name_ar,category,full_address,phone_number,website,rating,plus_code,opening_times,opening_status,price_range,city_ar,region_ar,latitude,longitude,google_maps_url
Masah Boutique | بوتيك ماسة,متجر ملابس,"Khaleej Rd, Street, سيهات‎ 32451",056 925 7115,https://www.instagram.com/matjarmasah,4.5,F3P2+RF,N/A,مغلق مؤقتًا,N/A,سيهات,المنطقة الشرقية,26.4870528,50.0511977,"https://www.google.com/maps/place/Masah+Boutique+%7C+%D8%A8%D9%88%D8%AA%D9%8A%D9%83+%D9%85%D8%A7%D8%B3%D8%A9%E2%80%AD/@26.4870528,50.0511977,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff93fd8a77ab:0xc40920c7c33307a1!8m2!3d26.4870528!4d50.0511977!16s%2Fg%2F11vpngc2ng?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
السهم المتالق للباركيه,مركز تسوق,طريق الملك عبدالعزيز، ،، سيهات‎ 32437,056 869 9711,N/A,5.0,F29W+R5,N/A,مغلق مؤقتًا,N/A,سيهات,المنطقة الشرقية,26.4695028,50.0454701,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%B3%D9%87%D9%85+%D8%A7%D9%84%D9%85%D8%AA%D8%A7%D9%84%D9%82+%D9%84%D9%84%D8%A8%D8%A7%D8%B1%D9%83%D9%8A%D9%87%E2%80%AD/@26.4695028,50.0454701,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffa8e49b88d5:0x89cf49c27214087c!8m2!3d26.4695028!4d50.0454701!16s%2Fg%2F11h1g233s7?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
عيادات إكليل لطب الأسنان,عِيادة أسنان,شارع الملك عبد العزيز - حي، غرناطة، سيهات‎ 32434,054 948 6159,https://www.instagram.com/ekleelclinic?igsh=MWJzOXIyc2Z6YXBjYg==,5.0,F2FX+Q4,"{""الأحد"": ""٨:٠٠ص–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4744691,50.0477902,"https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A7%D8%AA+%D8%A5%D9%83%D9%84%D9%8A%D9%84+%D9%84%D8%B7%D8%A8+%D8%A7%D9%84%D8%A3%D8%B3%D9%86%D8%A7%D9%86%E2%80%AD/@26.4744691,50.0477902,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff16a54ca857:0x1648e456c6cd2e2d!8m2!3d26.4744691!4d50.0477902!16s%2Fg%2F11trwrqwpz?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
عيادة الأسرة الجميلة الطبية - لطب الأسنان,طبيب أسنان,OMAR IBN ABDULAZIZ ST، F29W+4QW، عمر بن عبدالعزيز، مقابل اللقيمات القاضي أعلى صيدلية الدواء، سيهات‎ 32434,054 947 1094,N/A,4.9,F29W+4QW,"{""الأحد"": ""١:٠٠م–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.467889,50.047361,"https://www.google.com/maps/place/%D8%B9%D9%8A%D8%A7%D8%AF%D8%A9+%D8%A7%D9%84%D8%A3%D8%B3%D8%B1%D8%A9+%D8%A7%D9%84%D8%AC%D9%85%D9%8A%D9%84%D8%A9+%D8%A7%D9%84%D8%B7%D8%A8%D9%8A%D8%A9+-+%D9%84%D8%B7%D8%A8+%D8%A7%D9%84%D8%A3%D8%B3%D9%86%D8%A7%D9%86%E2%80%AD/@26.467889,50.047361,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff8bc4ec115f:0xca8a539853a1806f!8m2!3d26.467889!4d50.047361!16s%2Fg%2F11jzl4_0n7?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط الشراع,خياط,"F2GV+2CR, Omar Ibn Abdulaziz St, Al Salam, سيهات‎ 32437",013 850 0099,N/A,3.7,F2GV+2CR,"{""الأحد"": ""٩:٠٠ص–١٢:٠٠م٤:٠٠–١٠:٠٠م""}",مفتوح · يغلق عند الساعة ١٠ م,N/A,سيهات,المنطقة الشرقية,26.4751229,50.0435286,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%A7%D9%84%D8%B4%D8%B1%D8%A7%D8%B9%E2%80%AD/@26.4751229,50.0435286,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe419372d737:0xe22bac818a18836e!8m2!3d26.4751229!4d50.0435286!16s%2Fg%2F11b74w1ryg?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
لمسة السعادة للخياطة,محل خياطة,"EMMC3069، 3069 عبد الله بن جعفر، 8258، حي قرطبة،, قرطبة،، سيهات‎ 32453،",056 766 0572,N/A,4.7,F2XQ+XP,"{""الأحد"": ""٤:٠٠–١٠:٣٠م""}",مفتوح · يغلق عند الساعة ١٠:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4999863,50.0392892,"https://www.google.com/maps/place/%D9%84%D9%85%D8%B3%D8%A9+%D8%A7%D9%84%D8%B3%D8%B9%D8%A7%D8%AF%D8%A9+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9%E2%80%AD/@26.4999863,50.0392892,16z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff3f4d0581ed:0x30c5689319232935!8m2!3d26.4999863!4d50.0392892!16s%2Fg%2F11s6b42ffp?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط ديرة الشباب,متجر ملابس,الديرة، سيهات‎ 32461,055 847 2123,N/A,4.5,F2PP+XM,"{""الأحد"": ""٩:٣٠ص–١٠:٠٠م""}",مفتوح · يغلق عند الساعة ١٠ م,N/A,سيهات,المنطقة الشرقية,26.4874206,50.0366724,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%AF%D9%8A%D8%B1%D8%A9+%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8%E2%80%AD/@26.4874206,50.0366724,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe344aa47ef1:0x673304d5d347ad72!8m2!3d26.4874206!4d50.0366724!16s%2Fg%2F11c1rt725l?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
أيفرست للخياطة الرجالية,خياط,4671 عبد العزيز القاضي، حي غرناطة، EMGB6918، 6918، سيهات‎ 32434,054 406 8501,N/A,4.5,F29W+5V,"{""الأحد"": ""٨:٠٠ص–١٠:٠٠م""}",مفتوح · يغلق عند الساعة ١٠ م,N/A,سيهات,المنطقة الشرقية,26.4679208,50.04716,"https://www.google.com/maps/place/%D8%A3%D9%8A%D9%81%D8%B1%D8%B3%D8%AA+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/@26.4679208,50.04716,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff002f104213:0xc0c2f6d9f8f71234!8m2!3d26.4679208!4d50.04716!16s%2Fg%2F11yrt_80qw?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
فقيه للخياطة الرجالية FAQEEH Tailoring,خياط,"F2VV+MJ3, Khaleej Rd, الغدير، سيهات‎ 32451",053 731 9195,http://www.faqeeh-sa.com/,4.2,F2VV+MJ3,"{""الأحد"": ""٩:٠٠–١١:٤٠ص٤:٠٠–١٠:٣٠م""}",مفتوح · يغلق عند الساعة ١٠:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4941357,50.0440503,"https://www.google.com/maps/place/%D9%81%D9%82%D9%8A%D9%87+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9+FAQEEH+Tailoring%E2%80%AD/@26.4941357,50.0440503,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff005af9dced:0x7a89439df7539e9f!8m2!3d26.4941357!4d50.0440503!16s%2Fg%2F11m5gr7_vp?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ام جهاد للخياطه,خياط,حي الكوثر، EMGC7210، 7210 13هـ، 2605، سيهات‎ 32431,050 776 2962,N/A,5.0,F3F5+CQ,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4735412,50.0594224,"https://www.google.com/maps/place/%D8%A7%D9%85+%D8%AC%D9%87%D8%A7%D8%AF+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D9%87%E2%80%AD/@26.4735412,50.0594224,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff0061e80947:0x8d0bc9740f73ec9f!8m2!3d26.4735412!4d50.0594224!16s%2Fg%2F11y_s0s4dc?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط العقيلة,خياط,"6982 شارع 3أ، النور، 3175, سيهات‎ 32452",056 379 0708,N/A,5.0,F2QR+95,"{""الأحد"": ""٩:٠٠ص–١٠:٣٠م""}",مفتوح · يغلق عند الساعة ١٠:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4884388,50.0403887,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%A7%D9%84%D8%B9%D9%82%D9%8A%D9%84%D8%A9%E2%80%AD/@26.4884388,50.0403887,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffb2b3d5e815:0xa25250bfa11015b8!8m2!3d26.4884388!4d50.0403887!16s%2Fg%2F11k9bmbh_l?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Tailor taha hasan ali for gents,خياط,"Omar bin abdul Aziz st, السلام، سيهات‎ 32451",057 836 0396,N/A,3.9,F2GV+X2,"{""الأحد"": ""٩:٠٠ص–١٠:٣٠م""}",مفتوح · يغلق عند الساعة ١٠:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.477402,50.0426139,"https://www.google.com/maps/place/Tailor+taha+hasan+ali+for+gents/@26.477402,50.0426139,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffe59c126b53:0xf65b4a59ccbddb9c!8m2!3d26.477402!4d50.0426139!16s%2Fg%2F11rxr4w7p_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المركز الأنيق للخياطة الرجالية,خيّاط ملابس الرجال,F2CW+6V6، طريق الملك عبدالعزيز، الفردوس، سيهات‎ 32434,013 837 1717,N/A,3.7,F2CW+6V6,"{""الأحد"": ""٩:٠٠ص–١٢:٠٠م٤:٠٠–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.470532,50.0471423,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%A3%D9%86%D9%8A%D9%82+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/@26.470532,50.0471423,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe68d708c24f:0x340c2c5bc7b6fade!8m2!3d26.470532!4d50.0471423!16s%2Fg%2F11f2vb4m2v?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مشاهد للخياطة النسائية,خياط,"8153, 5622، الديرة، 8153، 5622، الديرة،،, سيهات‎ 32461",013 837 0349,N/A,5.0,F2PQ+CF,"{""الأحد"": ""٤:٠٠ص–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4860605,50.0386864,"https://www.google.com/maps/place/%D9%85%D8%B4%D8%A7%D9%87%D8%AF+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A6%D9%8A%D8%A9%E2%80%AD/@26.4860605,50.0386864,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffd7808a3c79:0x15b0d2bd7c898e76!8m2!3d26.4860605!4d50.0386864!16s%2Fg%2F11jscz2l_b?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط سيزر,متجر ملابس,F2PQ+WGV، شارع عمر بن عبدالعزيز، النور، سيهات‎ 32452,057 709 2608,N/A,5.0,F2PQ+WGV,"{""الأحد"": ""٨:٠٠ص–١:٠٠م٤:٠٠–١٠:٠٠م""}",مفتوح · يغلق عند الساعة ١٠ م,N/A,سيهات,المنطقة الشرقية,26.4873747,50.0387948,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%B3%D9%8A%D8%B2%D8%B1%E2%80%AD/@26.4873747,50.0387948,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffb5b27406d5:0xd4d7f56f8841d39!8m2!3d26.4873747!4d50.0387948!16s%2Fg%2F11gpmxblpc?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
نجوم للخياطة الرجالية,خياط,7149 الخصاب 1، حي الخصاب، EMMA3089، 3089، سيهات‎ 32452,054 194 7135,N/A,3.0,F2QQ+JC,"{""الأحد"": ""٨:٠٠–١١:٠٠ص٣:٠٠–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4890432,50.0385561,"https://www.google.com/maps/place/%D9%86%D8%AC%D9%88%D9%85+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/@26.4890432,50.0385561,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff637383dc4d:0x4b717c29d5708dd5!8m2!3d26.4890432!4d50.0385561!16s%2Fg%2F11ss501d_8?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
علي عيسى ستائر تنجيد الكنب,خياط,7962 حرب بن ميمون الانصاري، حي الديرة، EMPA5574، 5574، سيهات‎ 32461,050 038 5258,N/A,4.0,F2MQ+Q7,"{""الأحد"": ""٦:٠٠ص–١٢:٠٠م٣:٠٠م–١٢:٣٠ص""}",مفتوح · يغلق عند الساعة ١٢:٣٠ ص,N/A,سيهات,المنطقة الشرقية,26.4844069,50.0382261,"https://www.google.com/maps/place/%D8%B9%D9%84%D9%8A+%D8%B9%D9%8A%D8%B3%D9%89+%D8%B3%D8%AA%D8%A7%D8%A6%D8%B1+%D8%AA%D9%86%D8%AC%D9%8A%D8%AF+%D8%A7%D9%84%D9%83%D9%86%D8%A8%E2%80%AD/@26.4844069,50.0382261,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff001cbcb2a3:0x7bf63f87c68e85a!8m2!3d26.4844069!4d50.0382261!16s%2Fg%2F11w92qsnjs?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
لؤلؤة الديرة,خياط,"F2PP+9WV حي, الديرة، سيهات‎ 32461",N/A,N/A,1.0,F2PP+9WV,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4859936,50.0373047,"https://www.google.com/maps/place/%D9%84%D8%A4%D9%84%D8%A4%D8%A9+%D8%A7%D9%84%D8%AF%D9%8A%D8%B1%D8%A9%E2%80%AD/@26.4859936,50.0373047,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff002a2e152d:0x1889e2ac3e899286!8m2!3d26.4859936!4d50.0373047!16s%2Fg%2F11vy1k2l2g?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط ملبوس العيد,خياط,F2GV+299، السلام، سيهات‎ 32437,N/A,N/A,5.0,F2GV+299,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4750769,50.0435252,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D9%85%D9%84%D8%A8%D9%88%D8%B3+%D8%A7%D9%84%D8%B9%D9%8A%D8%AF%E2%80%AD/@26.4750769,50.0435252,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff9c557ba751:0xa8db77be0641e40c!8m2!3d26.4750769!4d50.0435252!16s%2Fg%2F11v19c0k1v?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ركن الهرم للخياطة الرجاليه,خياط,"F2GV+P5P, شارع عمر بن عبدالعزيز،, الفردوس،, سيهات‎ 32437",N/A,N/A,3.9,F2GV+P5P,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4768295,50.0429526,"https://www.google.com/maps/place/%D8%B1%D9%83%D9%86+%D8%A7%D9%84%D9%87%D8%B1%D9%85+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D9%87%E2%80%AD/@26.4768295,50.0429526,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffb30bfdf03d:0x9a591950922ac41!8m2!3d26.4768295!4d50.0429526!16s%2Fg%2F11qh7rkhgg?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط نسائي Hanan,خياط,F2CW+5XV، الفردوس، سيهات‎ 32434,057 535 1907,N/A,1.0,F2CW+5XV,"{""الأحد"": ""٩:٠٠ص–١:٠٠م٣:٠٠–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4704999,50.0474237,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D9%86%D8%B3%D8%A7%D8%A6%D9%8A+Hanan%E2%80%AD/@26.4704999,50.0474237,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff002bde6965:0xcce4e017f290df40!8m2!3d26.4704999!4d50.0474237!16s%2Fg%2F11z013wsgj?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
اتيليه المصممة زهراء الفضل,خيّاط الملابس المفصّلة,شارع ٢ (ب)، السلام، سيهات‎ 31972,050 597 1833,https://he1.me/gQ8OP,4.2,F2FV+W2,"{""الأحد"": ""٥:٠٠–١٠:٠٠م""}",سيفتح قريبًا · عند الساعة ٥ م,N/A,سيهات,المنطقة الشرقية,26.4747545,50.0425948,"https://www.google.com/maps/place/%D8%A7%D8%AA%D9%8A%D9%84%D9%8A%D9%87+%D8%A7%D9%84%D9%85%D8%B5%D9%85%D9%85%D8%A9+%D8%B2%D9%87%D8%B1%D8%A7%D8%A1+%D8%A7%D9%84%D9%81%D8%B6%D9%84%E2%80%AD/@26.4747545,50.0425948,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffe8195d7f0d:0xe5843ef5447ba2db!8m2!3d26.4747545!4d50.0425948!16s%2Fg%2F11k9q58qw3?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
كور وابراة للخياطة,خياط,F3J2+G8W، شارع ابن خلدون، غرناطة، سيهات‎ 32434,N/A,N/A,3.7,F3J2+G8W,"{""الأحد"": ""٧:٠٠ص–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4813735,50.0508155,"https://www.google.com/maps/place/%D9%83%D9%88%D8%B1+%D9%88%D8%A7%D8%A8%D8%B1%D8%A7%D8%A9+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9%E2%80%AD/@26.4813735,50.0508155,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffc951028999:0xf6a53a1d1444917f!8m2!3d26.4813735!4d50.0508155!16s%2Fg%2F11sxyp5slw?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مؤسسة ال مزعل,خياط,أبو الفتح العوفي، الديرة، سيهات‎ 32461,051 052 6495,N/A,N/A,F2PQ+85,"{""الأحد"": ""٣:٠٠–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.4858077,50.0379969,"https://www.google.com/maps/place/%D9%85%D8%A4%D8%B3%D8%B3%D8%A9+%D8%A7%D9%84+%D9%85%D8%B2%D8%B9%D9%84%E2%80%AD/@26.4858077,50.0379969,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffab26791fd9:0x9106945f213970ec!8m2!3d26.4858077!4d50.0379969!16s%2Fg%2F11xswd090s?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
لمسة للخياطة,خياط,F2FQ+VJ6، السلام، سيهات‎ 32437,N/A,N/A,N/A,F2FQ+VJ6,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4746544,50.039016,"https://www.google.com/maps/place/%D9%84%D9%85%D8%B3%D8%A9+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9%E2%80%AD/@26.4746544,50.039016,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff00376e0415:0xc2fa966d46b6accd!8m2!3d26.4746544!4d50.039016!16s%2Fg%2F11nq09tbht?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الكنز الثمين للعباءات النسائية,متجر,2615 طريق الملك عبدالعزيز، حي المنتزة، EMMB7699، 7699، سيهات‎ 32452,N/A,N/A,4.4,F2VM+VV,"{""الأحد"": ""٤:٠٠–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4947204,50.034668,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%83%D9%86%D8%B2+%D8%A7%D9%84%D8%AB%D9%85%D9%8A%D9%86+%D9%84%D9%84%D8%B9%D8%A8%D8%A7%D8%A1%D8%A7%D8%AA+%D8%A7%D9%84%D9%86%D8%B3%D8%A7%D8%A6%D9%8A%D8%A9%E2%80%AD/@26.4947204,50.034668,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff002b37f87b:0xcdb0fc509eb90b28!8m2!3d26.4947204!4d50.034668!16s%2Fg%2F11vzq30zq_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Al tala albahiyya ladis tailor,خياط,"7483 EMGB3896 مكه المكرمه, السلام، سيهات‎ 32437",N/A,N/A,N/A,F2FQ+6R,"{""الأحد"": ""٩:٠٠ص–١١:٠٠م""}",مفتوح · يغلق عند الساعة ١١ م,N/A,سيهات,المنطقة الشرقية,26.473084,50.0395093,"https://www.google.com/maps/place/Al+tala+albahiyya+ladis+tailor/@26.473084,50.0395093,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff002f09ff0d:0xe05ade0b67a76ef2!8m2!3d26.473084!4d50.0395093!16s%2Fg%2F11xd2d1wfs?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط أميرتي,خياط,"8122 6b, قرطبة، 2820, سيهات‎ 32453",N/A,N/A,4.8,F2XP+FM,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4986546,50.03664,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%A3%D9%85%D9%8A%D8%B1%D8%AA%D9%8A%E2%80%AD/@26.4986546,50.03664,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff109cb19e33:0xfd9e77c0af715d57!8m2!3d26.4986546!4d50.03664!16s%2Fg%2F11ny47fxvg?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط الريف الحديث / alreef modern ladies tailoring2,خياط,7221 ابو ايمن السلمي، حي الخليج، EMGA2453، 2453، سيهات‎ 32437,N/A,N/A,5.0,F2CG+72,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.470712,50.0250814,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D8%A7%D9%84%D8%B1%D9%8A%D9%81+%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D8%AB+%2F+alreef+modern+ladies+tailoring2%E2%80%AD/@26.470712,50.0250814,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff367b587bc9:0xb3b595b6a61f28bb!8m2!3d26.470712!4d50.0250814!16s%2Fg%2F11stxwqml0?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Abdullah hani,خياط,F2PQ+33Q، الديرة، سيهات‎ 32461,N/A,N/A,N/A,F2PQ+33Q,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4852068,50.0377214,"https://www.google.com/maps/place/Abdullah+hani/@26.4852068,50.0377214,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff007832fac3:0x9d204c1296c7acbd!8m2!3d26.4852068!4d50.0377214!16s%2Fg%2F11xh4l13w0?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
خياط قمة الخليج للخياطة الرجالية,متجر ملابس,EMGB7693، 4711 طريق الملك عبدالعزيز، حي غرناطة، 7693، سيهات‎ 32434,057 544 9071,N/A,3.0,F2FX+X2,"{""الأحد"": ""٩:٣٠ص–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4749683,50.0475201,"https://www.google.com/maps/place/%D8%AE%D9%8A%D8%A7%D8%B7+%D9%82%D9%85%D8%A9+%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D8%AC+%D9%84%D9%84%D8%AE%D9%8A%D8%A7%D8%B7%D8%A9+%D8%A7%D9%84%D8%B1%D8%AC%D8%A7%D9%84%D9%8A%D8%A9%E2%80%AD/@26.4749683,50.0475201,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff003f0bd49f:0x248ec6771588d313!8m2!3d26.4749683!4d50.0475201!16s%2Fg%2F11y8l42rpp?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
